"SYMBOL","СTO_1","СTO_2","СTO_3","СTO_4","СTO_5","СTO_6","СTO_7","СTO_8","СTO_9","СTO_10"
"SIRT4",45.9885260395235,45.2758661840692,44.3720839655802,53.2012508770773,43.0941152996993,60.551846246789,34.0990623364166,49.3482884478625,42.5526163590978,44.566739810979
"SIRT5",926.471449206796,891.985441375237,857.376820366584,1164.91550446073,810.61923742734,992.628296269601,921.517973074917,801.321970180844,767.053258667347,918.744857577427
"SIRT6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SIRT7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SIVA1",1086.03061077977,1194.81768610157,1134.07395612513,1803.48546246384,868.546174903323,1506.29832874217,1412.16791689712,1252.12676870176,1173.75279890998,1223.87399497239
"SIX5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SKA2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SKAP2",917.619353059944,1280.72408502598,864.747201429239,992.940853953454,1384.84723593162,987.844136377332,1476.08638764243,969.372907690226,912.618322498186,854.403050764963
"SKI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SKIL",1768.68087276,1051.8745005177,2189.33509420793,1682.36572284778,2263.37197587609,1520.28206685222,1170.44600105531,1434.23649089799,2051.95615448955,1246.94056826991
"SKP1",12711.2439038992,12313.9759131451,11832.4460616635,13316.4623636374,11348.0928225046,11585.6491778809,13732.6047965342,14447.7263086977,15481.8530228705,18055.5325033176
"SKP2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLAIN2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLAMF8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLBP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC10A3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC10A7",208.446691052799,190.028514515747,262.904879427515,214.358481815856,221.337682080453,155.328515710858,193.064063979044,176.679964194432,185.041276065781,189.054069480974
"SLC11A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC11A2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC12A2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC12A4",3621.1038950733,4058.35795758691,3693.36972341821,2551.08841781472,3419.64291722166,3407.13868535199,4248.78741801629,3904.41822800597,3173.70746493175,2737.40048372111
"SLC12A6",669.666823226093,666.795474610742,736.165114982234,617.077771986344,776.539318907399,538.266602421099,798.555491097663,701.712063702361,716.874665937126,566.351077064361
"SLC12A7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC12A9",2278.20748783728,2309.28933026274,2415.82736794023,1909.91150318407,2267.279220711,3072.76607309853,1714.98947458359,2333.54664080271,2168.89541210107,2710.97506954176
"SLC13A3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC14A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC15A2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC15A3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC15A4",1812.46559415256,1713.6714090457,1627.30241263405,1588.12122038659,1756.72929624272,1863.07512167981,1584.46446530535,1546.47028221963,1658.04035239671,1658.16715818378
"SLC16A1",1104.71755343369,1288.05851253717,889.387531737029,1207.8485230429,1075.59605658229,1217.134984136,1254.66888899833,802.067254157977,3400.46799543152,631.62627166664
"SLC16A10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC16A11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC16A14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC16A3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC16A4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC16A5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC16A6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC16A7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC16A8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC17A5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC17A9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC18A2",351.234615736829,429.898477625545,408.266324414226,509.002906779755,419.958309312656,389.423675259197,455.9522971957,435.772991823673,400.016182289302,477.480037513202
"SLC18B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC19A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC19A2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC1A3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC1A4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC1A5",1609.63576139709,1428.73980198706,1870.49759277888,2217.42563495334,2299.59432658726,1284.35488862145,1988.95312721454,1733.96307999989,1300.39305407515,1566.87290731201
"SLC20A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC20A2",2899.43220976311,2219.48818984885,2504.06733554067,2234.66903270842,4252.40253590298,4920.40029175004,2192.12420847768,2984.11682690027,2027.76183822706,4304.47473450002
"SLC22A15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC22A17",1952.01460976359,2428.37975929,2035.95188320506,1052.94974571004,2292.32278750839,1574.58397950627,1321.42076582889,3757.61916966476,1664.19823602892,2976.98094272182
"SLC22A18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC22A23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC22A3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC22A4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC22A5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC23A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC23A2",2814.14292458117,3222.75611250088,2084.18921189045,2503.43106751079,2786.42260404816,2400.47310332382,2766.93594587559,2884.13887038502,2930.96010498846,2061.09725805586
"SLC24A1",207.507026523996,217.689875074334,226.380743838212,207.697157593029,192.905516953337,180.450001189617,252.525610104984,249.467073241345,243.594823362326,232.363911206024
"SLC25A1",2241.9484205287,1907.67328693378,1579.85671876247,3097.0975270541,2325.11416257397,2161.87366383126,4043.04495407151,1719.03554515059,1605.24256205058,2202.30438191107
"SLC25A10",535.863095056903,418.291652472568,559.948379358529,628.322139295721,471.856262369061,587.032001362936,635.782980128793,371.768186607146,348.440390077986,514.886570430649
"SLC25A11",2773.83543919044,3220.30240092429,2782.37884947722,3096.83217458426,3564.36732755758,3568.50131908577,3943.89163070411,3133.67371065022,2458.47064717763,3393.83686946248
"SLC25A12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC25A13",613.435574052449,595.847757320047,906.729516429824,547.375958436636,765.433981520589,643.775711171654,450.479408957287,513.009690927874,458.076990038095,585.575078471591
"SLC25A14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC25A15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC25A16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC25A17",432.177135741777,409.316759200345,356.778273528858,442.406190656407,517.843036542219,385.418806678182,352.260371435282,386.93812861499,354.383512764781,440.621374098758
"SLC25A19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC25A20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC25A22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC25A23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC25A24",527.09027637253,427.369277046971,430.965265185884,561.067297595994,513.901321335538,349.583738381026,415.50435690189,433.11850778851,491.644678025125,536.917732769815
"SLC25A25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC25A26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC25A27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC25A28",1365.8886022558,1470.83448648231,1426.17869243098,1425.38636415965,1253.59777981013,1664.30434678734,1613.36263039446,1218.86627838307,1361.32307718101,1547.30964817518
"SLC25A29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC25A3",14526.9151705171,18033.7632452214,16349.7721977565,15597.2576424969,16215.5322149392,14115.4120393149,21515.0746611856,15728.1175508136,17001.4624874976,16702.609683883
"SLC25A30",714.38443340895,839.415072911386,934.136932014721,1177.95948242498,765.672265555748,741.94289216795,808.113026782633,1131.80313475099,744.787664103214,715.595768274082
"SLC25A32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC25A33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC25A34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC25A35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC25A36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC25A37",1154.52826711883,2164.13597986186,1072.4619515911,1403.94470091191,1349.62611934259,2921.33702070932,1261.27227928451,1339.46282042273,2594.7340182044,819.497124373252
"SLC25A38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC25A39",3870.92122382637,6469.55982215397,10269.8593647341,8968.21136448261,7922.72942462412,8562.62356637617,6849.09759484114,6838.77770225406,7084.61492213841,9203.84133959502
"SLC25A4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC25A40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC25A42",1409.49225952407,1578.21660835193,1575.96799455662,1510.96869727502,1402.95764898228,1667.12441261834,2239.39056242261,1626.28869395507,1582.87961831576,1542.67153164525
"SLC25A43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC25A44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC25A45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC25A46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC25A5",7031.36841905184,6563.72372333743,7191.26288863023,7164.76889792529,7893.934784167,6486.05068666072,6409.35451944691,5736.07060531166,6446.135732973,7625.45205770959
"SLC25A51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC25A53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC26A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC26A11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC26A2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC26A6",738.14050234413,717.087272237015,1096.20684118686,964.754190449153,802.415734473132,762.992329644922,701.617174168993,753.281536853333,734.709821753496,1011.04494161792
"SLC27A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC27A4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC27A5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC29A1",4904.69842157267,3658.30076693669,4053.01183429038,4619.605922339,5435.38877457923,3943.12110628614,6274.43057845212,5143.90053742454,5764.79661725947,6001.61008000708
"SLC29A2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC29A3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC29A4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC2A1",5404.71604020557,3204.36516444252,5555.68085675076,6552.93600323299,9261.37657543567,19580.952822437,2306.03604285836,5278.95040872528,5045.841130318,7589.53641755755
"SLC2A13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC2A3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC2A4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC2A4RG",3038.23062730298,2382.9431350921,2559.54233659257,3997.44552980637,3149.09349365769,3256.47232465759,3740.79707545514,2961.86333771519,3144.92653799123,2377.37400632956
"SLC2A5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC2A6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC2A8",715.304118816954,860.370371003949,829.600411435449,1186.254773927,883.779962111233,1135.24527228862,1034.2399013423,928.070990577186,943.290691852034,1173.40593905388
"SLC2A9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC30A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC30A4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC30A5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC30A6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC30A7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC30A9",2241.41361749788,2914.88167452204,2708.88410653776,2693.65201068652,2342.22037784802,1874.39005969796,2579.43513850893,2653.51946743021,2687.44472544182,2591.6477545901
"SLC31A1",1046.9756773235,1035.62552200449,1102.70265356252,1550.88686565932,1753.20277318473,986.036521453588,981.305340108496,1236.15098610186,985.600392127229,1134.24741138946
"SLC31A2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC33A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC35A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC35A2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC35A3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC35A4",3715.28210576111,4110.27112552083,4838.83132851791,3605.4216869528,3429.28773802385,3632.98444160739,4072.65929045815,3543.65184582144,3566.73151925991,3810.05687206461
"SLC35A5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC35B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC35B2",1223.59266549675,1408.52831239569,1489.5927026301,1603.98029030958,1459.2763701372,1333.7339675839,1174.98941343179,1240.81325673313,1203.70226961611,1422.07389712806
"SLC35B3",579.465430868555,503.327570583835,589.153994806311,630.340852902185,600.552531165249,578.860869496176,459.665137706336,480.625010319764,608.694186994549,551.063217405228
"SLC35B4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC35C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC35C2",2138.99634924991,2184.54271730202,2299.94673508283,2638.92861294628,2257.87413554457,2606.74903356518,2178.46499599264,1943.12770825016,2291.88728980301,2156.22767372151
"SLC35D1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC35D2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC35E1",1513.63939191261,1440.30726090285,1202.09669563066,1227.52546656139,1498.34711804896,1146.33899120369,1502.83753589041,1645.37926853722,1735.01787047193,1914.71882481637
"SLC35E2B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC35E3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC35E4",225.518487766793,218.487172759826,244.852296203235,346.458969212668,263.544431782265,282.833257319882,217.29478141438,235.925218650021,226.425499216772,255.283922162586
"SLC35F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC35F5",1214.05008344152,1084.52056003792,1847.70734230082,1311.92211166695,1637.36760034387,1003.98435370852,1165.80166886754,1220.02867286525,1227.60661846225,960.136784701363
"SLC35F6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC35G2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC36A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC36A4",510.71345681883,520.470252059932,571.451793234182,504.093957771093,614.938714898973,546.456148659445,539.543452010776,479.113194138624,464.623326576384,513.281052387321
"SLC37A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC37A2",72.8045996748401,61.3206664190771,87.4644247939857,110.108223287989,88.4408110948261,86.4038653231101,59.5805413057086,62.9446218611413,64.8412792843281,70.181036350579
"SLC37A3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC37A4",565.67621989748,557.812679090539,666.15645317435,737.604681368622,497.557295850855,630.817518218926,533.243720166412,490.27739584434,476.661623912169,601.088401557655
"SLC38A1",6985.56472867004,4870.05849401949,5349.71232805344,5955.63095714631,8583.20238189164,2515.00256876717,2737.0315359896,7222.70310985499,8838.87724360061,9102.96355387587
"SLC38A10",8739.70476117977,6302.48297392969,8096.68327166448,5315.92291505171,6634.09923254515,6705.38433240916,5870.9899469048,7188.61828470871,5023.10501542893,7037.92379926308
"SLC38A2",7661.72546182083,7284.2462241915,5363.30409542725,6463.74678090621,8833.65407661952,4542.98218414996,5329.94939370944,6660.40010353249,7877.42752373278,6931.15212607137
"SLC38A5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC38A6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC38A7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC38A9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC39A1",4020.00603301845,3214.31033840249,4050.34182401148,5625.35704151408,3650.07688347252,4332.18026707291,2973.42855501771,3233.67233799123,4313.99061994044,3905.64598046401
"SLC39A10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC39A11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC39A13",2642.84011573537,2365.99835534735,2863.19708471765,2249.65854615646,2133.9202575808,3500.53013517549,2112.32143812356,2215.18163983255,1953.13849880568,2439.46471913782
"SLC39A14",1699.68984161117,2238.65907750059,1664.05105812777,1716.95735176492,1592.38319815389,1838.36091408567,1283.91527739887,1684.23124275074,1305.50534008652,1363.55149660877
"SLC39A3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC39A4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC39A6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC39A8",449.140969735437,782.978548192951,507.179192042727,878.874828869516,884.591447533722,795.268181314907,595.383449652167,588.682951791346,585.158566181314,1866.11699660926
"SLC39A9",2512.3327842061,2396.32453115083,2638.75821152171,2649.16455003035,2096.27347504733,1792.82265539927,1969.34717383902,2368.28140658706,2836.53037217039,2394.73179816662
"SLC3A2",7360.18642036025,6915.24444208124,6639.52339454964,7059.47596219194,7317.87111584288,7405.83551069454,5174.50384789653,5336.1888866732,5997.79432872811,8346.79381437336
"SLC40A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC41A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC41A3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC43A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC43A2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC43A3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC44A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC44A2",13232.2321960995,14138.9571677437,13831.6572448741,11764.1596844541,18689.017181307,17042.1388449842,11802.5363200884,13530.1241382261,15839.1986875576,13811.8390690417
"SLC45A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC45A3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC45A4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC46A3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC48A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC4A11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC4A1AP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC4A2",2268.15322182369,1585.56113953779,1935.28322040651,1829.33331343877,2179.6219561442,2029.70408941082,1821.06256902593,1806.45954149526,1820.46521003736,1900.10092495136
"SLC4A3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC4A5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC4A7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC50A1",937.484783157002,485.369718708266,1020.70832620568,1087.61604731698,550.966858998388,770.778998298527,467.182028243543,559.958832861878,785.001141185664,804.701746854834
"SLC51A",126.662374774558,107.798815599637,100.663168341203,123.306885960261,164.966755586724,147.666879158562,123.025411781166,112.116491205294,113.838393658825,121.492147166372
"SLC52A2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC5A6",1304.6490570431,2108.52654839074,1708.939996945,1266.62324992677,1337.65066614927,1640.69918404916,1101.29980198772,832.580792351805,1145.07368621655,1202.4309813752
"SLC6A12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC6A16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC6A4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC6A6",3984.08140648664,2263.42763186248,3760.84583048077,4097.64688642256,4340.06408571601,3643.7281222865,3097.49814121112,4350.61053212712,5911.4855845914,3910.30074555131
"SLC6A8",6996.27364363332,3057.68987019679,3133.85191946868,5447.68392186005,2593.47563678409,5583.16106058145,7451.57773042464,2496.51440954966,3609.1338269354,3004.01630200172
"SLC6A9",457.770854616481,405.854847611038,503.336219754118,536.395344584139,749.408930649026,905.863854705236,281.543559127713,551.473720278464,672.938091229934,1104.85066348578
"SLC7A1",1730.77318035688,1579.82229489264,1467.60903759546,1420.94236415125,1981.04919004729,2174.75617672878,1038.35737276229,1286.72442827631,1558.48900152068,1079.73699366994
"SLC7A11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC7A2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC7A5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC7A6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC7A6OS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC7A7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC7A8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC8A1",692.508666606896,524.677149639473,886.895933848627,768.965258297497,878.231522471382,725.862222582327,816.2866378033,711.763745689239,627.029916457059,648.631883028984
"SLC8B1",1419.42115503454,1594.72746637217,1510.03881453239,1783.98467932328,2046.86520445559,2229.38065707675,1815.28792451905,1863.10883529054,1843.37780501515,1941.70931861368
"SLC9A1",2775.58645051769,2270.50070645321,3347.09449403233,1569.89281001905,2557.68478067117,2484.61707222097,1646.76702818636,2451.44808663797,3149.86816626477,2628.49463324401
"SLC9A3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC9A3R1",7835.54081114874,2394.30578866051,4239.84603747756,4267.10420752623,4778.34650103271,2271.70768615115,2095.65297673605,3708.22899304502,3232.75970438347,5406.62054782801
"SLC9A3R2",10086.5552127551,5941.35207239289,6050.77383359422,27561.3859298407,6557.19514212358,6609.00847795638,7973.13250788095,10277.302805445,10050.2210051268,12023.9553117632
"SLC9A5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC9A6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC9A7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC9A8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC9A9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC9B2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLCO2A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLCO2B1",1178.01669470897,1343.15356693835,1496.64133351854,1492.59866033413,1638.58960441494,1646.37648745504,805.960133897551,1539.49718407021,1281.23026677267,1136.84403557311
"SLCO3A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLCO4A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLFN11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLFN12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLFN13",480.111998090684,414.17030152704,402.870640312106,243.251911138366,429.83060942654,235.575789169154,273.696581215648,358.448860474381,288.723815305047,274.967621409614
"SLFN5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLIRP",660.004176656162,703.450619820811,807.313343526291,747.856148416258,674.803490005055,857.385768167101,759.459409562222,701.918738079277,779.921253587222,796.446805366786
"SLIT3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLMAP",2139.62684018343,2896.53127928461,2332.58747277719,2449.68932052206,2110.63847767687,1558.23791125729,2318.49198794728,2547.30240707606,3018.56183387697,2014.87382843667
"SLPI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLTM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLU7",1637.4509639024,1805.06354416995,1747.0980034699,2099.14664774906,1293.96938185694,1689.77770780344,1993.43294782502,1692.53245344181,1603.38279417475,1560.77529932284
"SLX4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMAD1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMAD2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMAD3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMAD4",2848.01372742108,3240.94566148943,2187.13877408577,2665.45195219423,2684.42165985553,2177.11116042751,3214.51722125782,3210.62094417035,3055.93393394594,2739.90665093969
"SMAD5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMAD6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMAD7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMAD9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMAGP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMAP1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMAP2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMARCA2",6284.25361642472,9208.22194495727,6615.15604114274,6308.41197141951,5725.24856235195,5116.60793818772,8175.5025734723,9631.12317681425,11388.5545141927,6945.65880881494
"SMARCA4",6079.4404606875,5833.78436062866,4515.96195501145,3262.54166445611,6822.29186313109,4895.00947468194,3070.2154818343,4680.05926794015,4764.14280417037,4971.07097063448
"SMARCA5",2812.78828024775,2540.96331287653,3398.26462460763,2704.45229276117,2866.03688185548,2234.46075215262,2065.20705606811,2543.66970440247,2659.1978983332,2339.43853174978
"SMARCAD1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMARCAL1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMARCC1",2993.10468376257,3109.40667798578,2275.98397708358,1936.96700870559,2977.82737827887,1942.94076715406,1921.36431286068,2593.82667440585,3294.81255640723,2559.76646236374
"SMARCC2",6477.57282947063,7223.40295492957,6131.26014016298,3578.0638812333,5908.65930585332,4639.72430537131,7279.43023093259,7654.55548134508,8188.0348528003,6650.53190781905
